id,title,rating,date,body,sentiment,category,satisfied
1570,Validation d'une commande sur un…,2,2024-06-10 00:00:00+00:00,"Validation d'une commande sur un produit réellement en stock - bien gérer. Bruno.
Bonjour,
Passé une grosse commande auprès de Rakuten - matériel phote.
Sur les 5 articles de la commande, un trés important de valeur, n'a
Pu être livré, alors que la commande était validé.
Un mois durant, de nombreux message avec le fabricant sur le site Rakuten : incitations à la patiece, promesses de délais courts,
De sa part. Aprés presque 1 mois, annonce de rupture de fabrication par le fabricant.
Il serait souhaitable qu'une commande soit validée sur un produit réellement en stock, et que Rakuten y veille.
Bruno Aptel.
Merci.
",Positive,Uncategorized,0
1571,Rien ,4,2024-06-10 00:00:00+00:00,Déceptions,Positive,Uncategorized,1
1572,Contestation ,1,2024-03-14 00:00:00+00:00,"Lors d’une transaction  je  ’ai pas pu obtenir les arguments  negatifs de l’acheteur. Rakuten ne donne aucun éléments probants, je ne sais pas comment la contestation est jugée.",Neutral,Uncategorized,0
1573,Bonne expérience,5,2024-06-09 00:00:00+00:00,"L'envoi a été très rapide après la confirmation de commande, avec suivi. 
Montre neuve, bien emballée et protégée. 
Je recommande ce vendeur, qui m'a permis d'acheter cette montre plus disponible chez Swatch.",Positive,Uncategorized,1
1574,Très bon telephone,5,2024-06-10 00:00:00+00:00,"Très bon telephone, livraison rapide",Positive,Uncategorized,1
1575,Livraison très rapide du produit…,5,2024-06-10 00:00:00+00:00,Livraison très rapide du produit conforme à ma commande.,Positive,Uncategorized,1
1576,ça va,5,2024-06-10 00:00:00+00:00,"ça va, ça va, ça va...",Positive,Uncategorized,1
1577,Facilité de commande,5,2024-06-03 00:00:00+00:00,Réponse et prise en compte de ma demande rapide et soignée ,Positive,Uncategorized,1
1578,Commande et livraison au top ! ,5,2024-06-10 00:00:00+00:00,Ras. Tout s'est bien passé !,Positive,Uncategorized,1
1579,envoi rapide et conforme à l'annonce,5,2024-06-10 00:00:00+00:00,envoi rapide et conforme à l'annonce,Positive,Uncategorized,1
1580,Parfait aucun reproche,5,2024-06-10 00:00:00+00:00,Parfait aucun reproche,Positive,Uncategorized,1
1581,Mélancolie comme tu nous berce .,5,2024-06-10 00:00:00+00:00,"J'ai un certain âge, je suis retraiter et j'aime revoir certain souvenir de mon époque . j'ai côtoyer le domaine des chantier, je pilotais des grosses grues mobiles et chargeais les convies exceptionnels .",Positive,Uncategorized,1
1582,Tout est ok ,5,2024-06-10 00:00:00+00:00,Tout s'est bien passé ,Positive,Uncategorized,1
1583,Conforme à  la description,5,2024-06-10 00:00:00+00:00,"Conforme à  la description,  livraison très soignée et rapide. ",Positive,Uncategorized,1
1584,La saucière est en parfait état ,5,2024-06-10 00:00:00+00:00,"1ere expérience réussie, je suis satisfaite de mon achat",Positive,Uncategorized,1
1585,Remorque très pratique,5,2024-06-10 00:00:00+00:00,"Remorque très pratique. Les roues , les barres de protection démontage sans clé juste la barre de traction avec des clés superbe produit ",Positive,Uncategorized,1
1586,Trop de frais,2,2024-06-02 00:00:00+00:00,"Ces frais de « protection de l’acheteur » sont aussi inutiles qu’onéreux, encore une arnaque du web",Neutral,Uncategorized,0
1587,Très satisfaite ,5,2024-06-10 00:00:00+00:00,"Commande effectuée en plein weekend et pourtant prise en charge immédiatement, donc très agréablement surprise.
Vendeur efficace et rapide.",Positive,Uncategorized,1
1588,Achat livre ,5,2024-06-10 00:00:00+00:00,Livre état neuf arrivé dans les temps ,Positive,Books,1
1589,Rakuten est un excellent site de vente…,5,2024-06-10 00:00:00+00:00,Rakuten est un excellent site de vente et d'achats,Positive,Uncategorized,1
1590,Qualité/prix excellent !,5,2024-05-10 00:00:00+00:00,Produit correspondait exactement à ce que je voulais !,Positive,Uncategorized,1
1591,Très bien rien à redire,5,2024-06-10 00:00:00+00:00,Très bien rien à redire ,Positive,Uncategorized,1
1592,Très bien à tes,5,2024-06-10 00:00:00+00:00,Bonjour je suis satisfait de ce site pour le moment je n'ai pas de problème de produits ou bien de livraison j'espère que ça va continuer comme ça,Positive,Uncategorized,1
1593,Bien très bon glu glu,5,2024-06-10 00:00:00+00:00,Bien très bon glu glu,Positive,Uncategorized,1
1594,Commande et livraisons ,4,2024-06-10 00:00:00+00:00,"Livres et CD faciles à trouver bien que ce qui est proposé soit parfois surprenant par rapport à ce que j’ai demandé, sans aucun rapport…
Par contre impossible d’obtenir toutes les livraisons en un même lieu.",Positive,Books,1
1595,"Choix clair, livraison parfaite!",5,2024-06-10 00:00:00+00:00,"Tout est dans le titre, produits parfaitement décrits, suivi des commandes clair et précis et livraison rapide dans des emballages adaptés. 
Après dix achats, aucune fausse note. ",Positive,Uncategorized,1
1596,pour l instant j ai commande des cd  et…,5,2024-06-10 00:00:00+00:00,pour l instant j ai commande des cd  et aucun soucis les vendeur seriur et rapide un peut decu du dernier envoie il note usure mais c est vraiement bien use  ensuite je ne trouve pas normal que lorsqu on choisie un point relais que l on ne soit pas prevenu de l arrive de notre commande le dernier parce que j avais contacte le vendeur qu il c est renseigne pour mois 4 jours apres que c etait deja arrive pas logique,Positive,Uncategorized,1
1597,Entreprise sérieuse on peut lui…,5,2024-06-10 00:00:00+00:00,Entreprise sérieuse on peut lui demander ce que l'on veut très réactive impeccable👍,Positive,Uncategorized,1
1598,Livres ,5,2024-06-10 00:00:00+00:00,Accès et rapidité du site. Facile de trouver un livre avec les options de tri,Positive,Books,1
1599,J'ai commandé un téléphone et j'ai reçu…,1,2024-06-10 00:00:00+00:00,J'ai commandé un téléphone et j'ai reçu un colis qui semble avoir déjà été ouvert ne contenant pas de téléphone. J'ai déposé plainte à la police et j'attends toujours le remboursement de Rakuten.,Neutral,Uncategorized,0
1600,rapidité et efficacité ,5,2024-06-10 00:00:00+00:00,achat et installation sans problème à recommander ,Positive,Uncategorized,1
1601,Commision trop cher ,2,2024-06-11 00:00:00+00:00,"J'ai vendu mon téléphone iphone 12 en tant que particulier sur Rakuten à 250 euros et j'étais payé 220 euros. 

Si j'étais au courant de cette commision je l'aurais vendu plutôt à BackMarket (sans chercher l'acheteur, envoyer colis recommandé à la Réunion et presque 1 mois d'attente). BackMarket l'a estimé à 200 euro. 

Dommage.. je n'aurais plus utiliser Rakuten pour vendre des appareils électroniques car n'a pas d'intérêt par rapport les reconditionneurs.  ",Neutral,Uncategorized,0
1602,grand choix site facile d accès délais…,5,2024-06-10 00:00:00+00:00,grand choix site facile d accès délais de livraison et suivi très correct,Positive,Uncategorized,1
1603,Super contente ,5,2024-06-10 00:00:00+00:00,"J'aime beaucoup Rakuten , je trouve toujours mon bonheur. J'achète des livres surtout. Le service est parfait. Merci ",Positive,Books,1
1604,clair et efficace,5,2024-06-10 00:00:00+00:00,clair et efficace,Positive,Uncategorized,1
1605,Rapidité et efficacité,5,2024-06-10 00:00:00+00:00,Rapidité et efficacité ,Positive,Uncategorized,1
1606,très bien dans les délais,5,2024-06-10 00:00:00+00:00,"très bien dans les délais
",Positive,Uncategorized,1
1607,👍Tout était parfait,5,2024-06-10 00:00:00+00:00,👍Tout était parfait ,Positive,Uncategorized,1
1608," livraison rapide, produit conforme ",5,2024-06-10 00:00:00+00:00,"livraison rapide, produit conforme ",Positive,Uncategorized,1
1609,Compliqué !!,2,2024-06-02 00:00:00+00:00,Avis non publié !!,Neutral,Uncategorized,0
1610,"D'une manière générale ,j'utilise RAKUTEN",5,2024-06-10 00:00:00+00:00,"D'une manière générale ,j'utilise depuis des années
rakuten aussi bien a l'achat qu'a la vente ,il reste le
meilleur site dans son domaine ,reste quelques ratés
que le site se charge de résoudre .
Une seule petite remarque , tout d'abord MONOX site
allemand qui ne donne jamais de détails sur le contenu
d'un livre ou dvd , livraison trop long
Deuxièment je viens d'effectuer 2 ventes et suis toujours dans l'attente d'être noté et payé
Pour terminer quelques difficultés pour dialoguer avec un conseiller .
pour le reste Bravo Rakuten et merci",Positive,Books,1
1611,Tres bon rapport qualité prix,5,2024-06-10 00:00:00+00:00,Tres bon rapport qualité prix,Positive,Uncategorized,1
1612,Je quitte rakuten c'est fini bien trop…,1,2024-06-10 00:00:00+00:00,"Je quitte rakuten c'est fini bien trop de problème plus jamais vous n'êtes pas assez a l'écoute des clients et les problèmes s'enchaînent, vous devriez prendre exemple sur Amazon franchement rakuten plus que pénible  adieu à jamais ",Neutral,Uncategorized,0
1613,J'adore.,5,2024-06-10 00:00:00+00:00,"Toujours aussi bien, avec des prix très attractifs.",Positive,Uncategorized,1
1614,Conforme à  ma commande et livraison…,5,2024-06-10 00:00:00+00:00,Conforme à  ma commande et livraison rapide. Merci.,Positive,Uncategorized,1
1615,Dans les règles.,5,2024-06-10 00:00:00+00:00,"Bonjour, de la commande a la réception tout s'est bien passé (dans les règles de l'art)",Positive,Uncategorized,1
1616,Expedition rapide,5,2024-06-10 00:00:00+00:00,Expedition rapide. Livre d'occasion en bon état. ,Positive,Books,1
1617,Traitement ultra rapide de ma commande,5,2024-06-10 00:00:00+00:00,"Traitement ultra rapide de ma commande, comme toujours. Je conseille ce site très sérieux ",Positive,Uncategorized,1
1618,Un bon site avec un bon rapport qualité…,3,2024-06-10 00:00:00+00:00,Un bon site avec un bon rapport qualité prix ,Neutral,Uncategorized,0
1619,commande honorée rapidement,5,2024-06-10 00:00:00+00:00,commande honorée rapidement. Correspondant à l'attente. RAS,Positive,Uncategorized,1
1620,Génial ,5,2024-06-10 00:00:00+00:00,J'adore comender cher vous super,Positive,Uncategorized,1
1621,Rien a signaler,5,2024-06-10 00:00:00+00:00,Rien a signaler ,Positive,Uncategorized,1
1622,bien tres bon rapport qualité prix,5,2024-06-10 00:00:00+00:00,bien tres bon rapport qualité prix ,Positive,Uncategorized,1
1623,Rapidité entre commande et livraison,5,2024-06-10 00:00:00+00:00,Rapidité entre commande et livraison. Très bon suivi et colis très bien emballé. Très satisfaite de ce site.,Positive,Uncategorized,1
1624,Délai livraison rapide,5,2024-06-10 00:00:00+00:00,Délai livraison rapide. Commande simple à effectuer et sans surprise au moment du paiement.,Positive,Uncategorized,1
1625,Très bonne expérience,5,2024-06-10 00:00:00+00:00,"Très bonne expérience, merci !",Positive,Uncategorized,1
1626,L’ensemble des livres était conforme à…,5,2024-06-10 00:00:00+00:00,L’ensemble des livres était conforme à la description . Envoi rapide ,Positive,Books,1
1627,pratique ,4,2024-06-10 00:00:00+00:00,"Une plate-forme de vente et d'achat facile à utiliser. 
",Positive,Uncategorized,1
1628,Ravie de mes achats,5,2024-06-10 00:00:00+00:00,"Ravie de mes achats, très bon site, navigation facile et bon suivi des commandes. ",Positive,Uncategorized,1
1629,fiable et rapide,5,2024-06-10 00:00:00+00:00,"fiable et rapide, régulièrement. J'aime",Positive,Uncategorized,1
1630,un peu déçu,4,2024-06-10 00:00:00+00:00,"Tout s'est bien déroulé jusqu'à ce que je me rende compte que le chargeur ne marchait pas. Il y a un défaut, j'ai fait une réclamation et.... PAS DE NOUVELLE ! J'ai également demandé la facture AVEC TVA et    ..... PAS DE NOUVELLE ! Bref, je ne sais pas si ça vaut vraiment le coup !",Positive,Uncategorized,1
1631,toujours clair et simple on peut mettre…,5,2024-06-10 00:00:00+00:00,toujours clair et simple on peut mettre des livres en vente plus de 6 mois sans problème et lorsque l'on vend tout est nikel ,Positive,Books,1
1632,Telephone comme neuf,5,2024-06-10 00:00:00+00:00,"Telephone comme neuf. Même avec un protection verre trempé.
À voir dans le temps mais je recommande.",Positive,Uncategorized,1
1633,J’ai trouvé ici l’introuvable ,5,2024-06-10 00:00:00+00:00,"J’ai trouvé ici l’introuvable , à un prix raisonnable et livraison rapide et soignée ",Positive,Uncategorized,1
1634,Livraison rapide mais je me suis…,3,2024-05-18 00:00:00+00:00,"Livraison rapide mais je me suis trompée sur ma commande initiale, je n'ai pas pu l'annuler alors qu'elle n'avait été passée que 15min avant. Dommage, j'ai dû attendre de recevoir le produit pour le renvoyer et me faire rembourser ... Perte de temps ",Neutral,Uncategorized,0
1635,Site sécurisé ,5,2024-06-10 00:00:00+00:00,On trouve de tous Achat sécurisé ,Positive,Uncategorized,1
1636,Rapidité et fiabilité,5,2024-06-10 00:00:00+00:00,"Rapidité et fiabilité, aucun problème.",Positive,Uncategorized,1
1637,navigation difficile sur le site Rakuten A l'occasion de ma dernière commande…,5,2024-06-10 00:00:00+00:00,"A l'occasion de ma dernière commande j'ai constaté une complexification de la navigation sur le site Rakuten. C'est avec difficulté que j'ai réussi à trouver le chemin sur le site. Il y aurait davantage de clarté si les écrans n'étaient pas envahis par autant d'informations et de sollicitations pas forcément indispensables. 
Résultat : Je me suis embrouillée dans ma commande : DEUX articles commandés au lieu d'UN",Positive,Uncategorized,1
1638,Rapide,5,2024-06-10 00:00:00+00:00,"Rapide, efficace, professionnel",Positive,Uncategorized,1
1639,Très bien ,5,2024-06-10 00:00:00+00:00,"Très bien , Merci",Positive,Uncategorized,1
1640,très bien passe comme  d habitude sur…,5,2024-06-10 00:00:00+00:00,très bien passe comme  d habitude sur ce site ,Positive,Uncategorized,1
1641,Prestation de qualité,5,2024-06-10 00:00:00+00:00,"Produit de qualité 
Rapidité d'expédition
Suivi des expéditions",Positive,Uncategorized,1
1642,il manque la télécommande et l'appareil…,1,2024-06-10 00:00:00+00:00,"il manque la télécommande et l'appareil nécessite une télécommande pour fonctionner. Le titre l'annonce stipulait avec télécommande et en gris peu voyant (pas de télécommande). J'ai donc fait une réclamation au service client pour cette tromperie qui jusqu'à présent ne me donne pas raison. J'ai dépensé de l'argent pour une ARNAQUE et je ne suis vraiment pas content. A bon entendeur, salut.",Positive,Uncategorized,0
1643,trés bien,5,2024-06-10 00:00:00+00:00,rapide serieux  ,Positive,Uncategorized,1
1644,Très bien mais pas assez de choix …,5,2024-06-10 00:00:00+00:00,"Très bien mais pas assez de choix sur la littérature ""classique"" et livré de pièces de théâtre 
Mais bon souvenir d achat ",Positive,Uncategorized,1
1645,3 fois commandé sur le site et 2 fois…,5,2024-06-10 00:00:00+00:00,3 fois commandé sur le site et 2 fois les téléphones boite scellé et bien fermé et amballer !,Positive,Uncategorized,1
1646,Livre quasi neuf à moitié prix,5,2024-06-10 00:00:00+00:00,"Livre quasi neuf à moitié prix, c’était parfait",Positive,Books,1
